ID	Mean	NonPregnant1	NonPregnant2	NonPregnant3	NonPregnant4	Gene	RefSeq	Region
7927803	3.256658	3.379776	3.458763	2.953848	3.234245	LRRTM3	NM_178011 	chr10:68685764-68860867
8089694	3.2559725	3.188324	3.206263	3.300263	3.32904	ZNF80	NM_007136 	chr3:113953478-113956425
8015070	3.255725	2.96041	3.294312	3.287067	3.481111	KRT25	NM_181534 	chr17:38904273-38911565
8068651	3.2549085	3.319793	3.376567	3.011103	3.312171	PCP4	NM_006198 	chr21:41239243-41301322
8074853	3.2547375	3.344555	3.054018	3.259901	3.360476	ZNF280A	NM_080740 	chr22:22868060-22874613
8078286	3.25441225	3.328139	3.037585	3.661546	2.990379	RARB	NM_000965 	chr3:25215889-25639423
7953603	3.254108	3.310616	3.081771	3.169197	3.454848	C1S	NM_201442 	chr12:7168017-7178336
8007108	3.25404975	3.271939	3.718245	2.985224	3.040791	TMEM99	NM_145274 	chr17:38975374-38992526
7924923	3.2539255	2.679188	3.421014	3.720368	3.195132	NUP133	NM_018230 	chr1:229577044-229644088
8174543	3.253875	3.367335	3.263201	3.062279	3.322685	DCX	NM_000555 	chrX:110537007-110655603
8124240	3.25378275	3.190781	3.334963	3.133745	3.355642	KIAA0319	NM_014809 	chr6:24544332-24646383
7929334	3.25369475	3.061098	3.021271	3.223461	3.708949	CEP55	NM_018131 	chr10:95256389-95288849
8097628	3.253483	3.774144	2.948901	3.170271	3.120616	HHIP	NM_022475 	chr4:145567173-145659887
8065372	3.25345525	3.593405	3.163612	3.117099	3.139705	NAPB	NM_022080 	chr20:23355159-23402109
7898623	3.25333225	3.158162	3.30171	3.392648	3.160809	UBXN10	NM_152376 	chr1:20512578-20522541
8132270	3.25317525	3.126105	3.36474	3.192462	3.329394	NPSR1	NM_207172 	chr7:34697851-34917944
7975284	3.25308325	3.169152	3.254244	3.354276	3.234661	RDH12	NM_152443 	chr14:68189190-68201168
7897227	3.25292875	3.070182	3.575691	3.170988	3.194854	AJAP1	NM_018836 	chr1:4714792-4843851
8102328	3.25274525	3.020098	3.964142	2.974375	3.052366	CFI	NM_000204 	chr4:110661852-110723196
7968556	3.2527415	3.236722	3.281869	3.16852	3.323855	KL	NM_004795 	chr13:33590571-33640282
7898466	3.25273975	3.276051	3.102232	3.396061	3.236615	PADI6	NM_207421 	chr1:17698691-17728195
8057615	3.25249375	2.947065	3.200905	3.395711	3.466294	DIRC1	NM_052952 	chr2:189598465-189654831
7961259	3.25237225	3.004317	3.138361	3.253279	3.613532	PRH1	NM_006250 	chr12:11033560-11324198
8088092	3.25207475	3.098367	3.071295	3.35596	3.482677	RFT1	NM_052859 	chr3:53124810-53164463
8067969	3.25185825	3.341735	3.304176	3.072037	3.289485	CHODL	NM_024944 	chr21:19289657-19639687
7902425	3.251739	3.306696	3.283899	3.309638	3.106723	ST6GALNAC3	NM_152996 	chr1:76540404-77100286
8115875	3.25134525	3.121318	3.383188	3.300314	3.200561	DRD1	NM_000794 	chr5:174867675-174871163
7911278	3.251284	3.381494	3.001524	3.149171	3.472947	OR2T1	NM_030904 	chr1:248569296-248570405
8076644	3.251247	3.383161	3.181099	3.089625	3.351103	SULT4A1	NM_014351 	chr22:44220384-44258398
7918936	3.25118175	3.242925	3.138105	2.947644	3.676053	VTCN1	NM_024626 	chr1:117686209-117753556
8152617	3.25100225	3.105143	3.470813	3.181647	3.246406	HAS2	NM_005328 	chr8:122625538-122653630
7922162	3.250078	3.400745	3.005508	3.12077	3.473289	SLC19A2	NM_006996 	chr1:169432465-169455241
7990971	3.2495905	3.499448	3.229003	3.049439	3.220472	CPEB1	NM_030594 	chr15:83211954-83378611
7968800	3.24955975	3.324414	3.493617	3.186792	2.993416	DGKH	NM_178009 	chr13:42622889-42803889
8059213	3.249446	3.06008	3.286467	3.173434	3.477803	RESP18	NM_001007089 	chr2:220192131-220197351
8007429	3.24926025	3.244766	3.010746	3.496763	3.244766	G6PC	NM_000151 	chr17:41052815-41065386
7920278	3.24865725	3.369528	3.195888	3.077062	3.352151	S100A3	NM_002960 	chr1:153519805-153521848
7917798	3.24833575	3.036553	3.312409	3.129818	3.514563	ABCA4	NM_000350 	chr1:94458393-94586705
8096440	3.2480515	3.23713	3.270481	3.238499	3.246096	GRID2	NM_001510 	chr4:93225808-94693649
8148992	3.24739025	3.305766	3.335346	3.100407	3.248042	CSMD1	NM_033225 	chr8:2795182-4852328
7987068	3.2472505	3.437366	3.305191	3.092292	3.154153	TRPM1	NM_002420 	chr15:31293537-31393929
7974125	3.2471665	2.73821	3.630163	3.712021	2.908272	FAM179B	NM_015091 	chr14:45431411-45543634
7997642	3.2469305	3.052017	3.197068	3.181911	3.556726	CRISPLD2	NM_031476 	chr16:84853590-84943114
7942489	3.24689425	3.701949	3.24199	3.221151	2.822487	DNAJB13	NM_153614 	chr11:73661364-73681411
7986383	3.24671075	2.989212	3.531429	3.333642	3.13256	IGF1R	NM_000875 	chr15:99504512-99507759
8167356	3.24635475	3.21223	3.344611	3.198602	3.229976	GLOD5	NM_001080489 	chrX:48624243-48631851
8162669	3.24630525	3.539979	2.983771	3.150972	3.310499	ZNF322A	NM_024639 	chr9:99959535-99962222
8168083	3.24611625	3.353833	3.276385	3.116811	3.237436	OTUD6A	NM_207320 	chrX:69282341-69284029
8031956	3.24608375	3.369926	3.424316	2.962634	3.227459	ZNF324	NM_014347 	chr19:58978459-58984798
8059832	3.245424	3.435365	3.247036	3.15741	3.141885	DNAJB3	NM_001001394 	chr2:234651396-234652662
8083360	3.245012	3.225865	3.122349	3.428133	3.203701	MED12L	NM_053002 	chr3:150804181-151151810
7903565	3.244415	3.312179	2.816396	3.569413	3.279672	GPSM2	NM_013296 	chr1:109419373-109473043
7904086	3.2439995	3.301709	3.303039	3.28068	3.09057	LRIG2	NM_014813 	chr1:113615803-113667824
8002882	3.24391425	3.161227	3.49718	3.001744	3.315506	CHST6	NM_021615 	chr16:75507022-75529282
7976402	3.2438625	3.097325	3.264834	3.266503	3.346788	COX8C	NM_182971 	chr14:93813537-93814700
8006019	3.243642	3.324969	3.074722	3.076294	3.498583	CRYBA1	NM_005208 	chr17:27573875-27581512
7944845	3.24362	3.146143	3.192512	3.265299	3.370526	PANX3	NM_052959 	chr11:124481453-124490252
8143499	3.243582	3.225832	3.291239	3.117701	3.339556	TRPV6	NM_018646 	chr7:142568958-142583507
7961269	3.24356275	3.211851	3.389047	3.123838	3.249515	PRB4	NM_002723 	chr12:11033566-11463366
7978838	3.2425395	3.116861	3.427197	3.289697	3.136403	C14orf104	NM_018139 	chr14:50091892-50101948
8073633	3.24249	3.223016	3.190625	3.126276	3.430043	PNPLA3	NM_025225 	chr22:44319619-44343448
7922174	3.241984	3.211106	3.264914	3.367038	3.124878	F5	NM_000130 	chr1:169483404-169555826
8166382	3.24187375	3.155078	3.146757	3.474029	3.191631	MBTPS2	NM_015884 	chrX:21857754-21903542
8138602	3.24162875	3.31116	3.012517	3.380051	3.262787	DFNA5	NM_004403 	chr7:24737974-24797639
8080511	3.24153225	3.152467	3.212711	3.30036	3.300591	CACNA1D	NM_000720 	chr3:53528683-53846072
7993638	3.24132425	3.276674	3.257647	3.343704	3.087272	TMC5	NM_001105248 	chr16:19422057-19510432
8055688	3.24103175	3.373217	3.684865	2.882514	3.023531	RND3	NM_005168 	chr2:151324709-151344180
8007208	3.24080775	3.070301	3.462528	3.131467	3.298935	HSPB9	NM_033194 	chr17:40273449-40275371
8171284	3.2408015	3.148684	3.407101	3.026079	3.381342	GPR143	NM_000273 	chrX:9693386-9734005
8103260	3.240664	3.226185	3.237198	3.158111	3.341162	DCHS2	NM_017639 	chr4:155155527-155412868
7903369	3.24060625	3.146906	3.311477	2.941475	3.562567	SLC30A7	NM_133496 	chr1:101361626-101447309
7975971	3.2402395	2.966972	3.455277	3.324079	3.21463	SAMD15	NM_001010860 	chr14:77843742-77857587
8166079	3.24023625	3.21218	3.466633	3.05764	3.224492	EGFL6	NM_015507 	chrX:13587724-13651694
7946436	3.2401875	2.966587	3.317248	3.38248	3.294435	ASCL3	NM_020646 	chr11:8959119-8964580
8104234	3.2399605	3.191311	3.22306	3.022259	3.523212	TRIP13	NM_004237 	chr5:892758-918235
8103079	3.239929	3.135761	3.126578	3.177058	3.520319	PRMT10	NM_138364 	chr4:148559528-148605280
7917283	3.2395205	2.954557	3.629155	2.860312	3.514058	MCOLN2	NM_153259 	chr1:85391266-85462796
8031843	3.23922025	3.584196	3.152657	3.023815	3.196213	ZNF606	NM_025027 	chr19:58513429-58518570
7951695	3.2389675	3.45106	3.197698	3.124047	3.183065	C11orf34	NM_001145024 	chr11:112123083-112131312
8113023	3.2386035	3.274057	3.358203	3.217221	3.104933	TMEM161B	NM_153354 	chr5:87491023-87564665
8079117	3.237577	3.254783	3.036632	3.116977	3.541916	CCBP2	NM_001296 	chr3:42850964-42908775
8168650	3.23730225	3.163702	3.199101	3.102922	3.483484	PABPC5	NM_080832 	chrX:90689594-90693583
7957966	3.2371715	3.224282	3.263943	3.033618	3.426843	MYBPC1	NM_002465 	chr12:101988747-102079658
8100478	3.23711075	3.057878	2.885651	2.748657	4.256257	AASDH	NM_181806 	chr4:57204456-57253638
7963479	3.2370585	3.31481	3.18937	3.123877	3.320177	KRT2	NM_000423 	chr12:53038342-53045968
7993756	3.2366675	2.449527	3.185213	4.249877	3.062053	ACSM3	NM_005622 	chr16:20775312-20808479
7946073	3.2363745	3.300808	3.308585	2.972325	3.36378	OR51I1	NM_001005288 	chr11:5451898-5489943
8173621	3.23582425	3.297084	3.047823	3.417837	3.180553	KIAA2022	NM_001008537 	chrX:73952684-74145320
7970158	3.2349885	3.138263	3.116403	3.129118	3.55617	C13orf35	NM_207440 	chr13:113301358-113338811
7978586	3.23490875	3.35683	3.011313	3.519145	3.052347	CFL2	NM_021914 	chr14:35179647-35183898
8166565	3.234732	3.182224	3.255543	3.450979	3.050182	MAGEB18	NM_173699 	chrX:26156460-26158852
8128383	3.23429125	3.704271	3.366489	3.41295	2.453455	COQ3	NM_017421 	chr6:99817276-99842080
8134384	3.23380425	3.389842	3.383677	2.921335	3.240363	DYNC1I1	NM_004411 	chr7:95401866-95727738
8041257	3.23378375	3.208115	3.516691	3.14708	3.063249	SLC30A6	NM_001193513 	chr2:32390928-32449157
7911659	3.232725	3.285168	3.312959	3.093049	3.239724	KIAA1751	NM_001080484 	chr1:1887017-1935276
8173869	3.2326545	2.573081	4.057968	3.02584	3.273729	POF1B	NM_024921 	chrX:84532402-84634748
8051030	3.2324885	3.290607	3.25238	3.062609	3.324358	SLC5A6	NM_021095 	chr2:27422455-27435154
8014342	3.23228175	2.971319	3.075199	3.711366	3.171243	CCL16	NM_004590 	chr17:34303535-34308532
8170015	3.232015	2.785743	3.214838	3.929461	2.998018	ZNF449	NM_152695 	chrX:134478721-134497338
8153071	3.23200925	3.26474	3.317932	3.142361	3.203004	FAM135B	NM_015912 	chr8:139142266-139509065
8136963	3.23197875	3.308542	3.304965	3.232613	3.081795	OR2F1	NM_012369 	chr7:143657020-143658108
7971937	3.2319585	3.245209	3.228027	3.269205	3.185393	KLHL1	NM_020866 	chr13:70274725-70682591
8039977	3.2318045	3.205844	3.185354	3.30148	3.23454	SNTG2	NM_018968 	chr2:946552-1371385
7948741	3.23176175	3.431809	2.793595	3.807811	2.893832	B3GAT3	NM_012200 	chr11:62382768-62389626
7926506	3.231558	3.011953	3.304648	3.168781	3.44085	CACNB2	NM_201596 	chr10:18429606-18830791
7940175	3.23137775	3.160866	3.333907	2.956456	3.474282	OR4D6	NM_001004708 	chr11:59224434-59225378
8131666	3.231336	3.225411	3.026363	3.120191	3.553379	ITGB8	NM_002214 	chr7:20370725-20455382
7939946	3.23094775	3.236408	3.253278	3.139837	3.294268	OR5D18	NM_001001952 	chr11:55587106-55588047
7995354	3.23066825	3.130177	3.220947	2.956063	3.615486	ORC6	NM_014321 	chr16:46723558-46732306
8039593	3.23063825	3.036267	3.135296	3.69979	3.0512	ZNF667	NM_022103 	chr19:56951191-56988743
7980616	3.23040825	3.348577	3.126652	3.128552	3.317852	PTPN21	NM_007039 	chr14:88934114-89021123
8139727	3.230389	3.426709	3.199048	3.061324	3.234475	SEPT14	NM_207366 	chr7:55861237-55914333
7925759	3.22997425	3.010494	3.354062	3.475146	3.080195	OR2T27	NM_001001824 	chr1:248813232-248814185
7946401	3.22984725	3.16998	3.236537	3.198316	3.314556	ST5	NM_005418 	chr11:8714898-8932856
7968653	3.2294845	3.204923	3.06919	3.25735	3.386475	RFXAP	NM_000538 	chr13:37393339-37403740
7906021	3.22942025	3.259467	3.158729	3.442002	3.057483	MSTO1	NM_018116 	chr1:155580007-155585141
8079189	3.229382	3.454297	3.212036	3.20762	3.043575	ZNF167	NM_018651 	chr3:44596713-44624975
8088292	3.229346	3.315047	3.18753	3.125127	3.28968	ASB14	NM_130387 	chr3:57302379-57326125
8137010	3.22924025	3.022353	3.053504	3.462934	3.37817	CNTNAP2	NM_014141 	chr7:145813453-148118086
7939992	3.229152	3.09492	3.172861	3.264646	3.384181	OR5AR1	NM_001004730 	chr11:56431162-56432094
7978376	3.228956	3.176239	3.016222	3.26322	3.460143	STXBP6	NM_014178 	chr14:25278868-25519270
8056837	3.2288245	3.236489	3.214836	3.094019	3.369954	GPR155	NM_001033045 	chr2:175296375-175351843
8015293	3.22876425	3.168607	3.275153	3.171859	3.299438	KRT32	NM_002278 	chr17:39615765-39623638
8044976	3.22858375	3.331249	3.143613	3.06196	3.377513	CNTNAP5	NM_130773 	chr2:124782864-125672912
8124391	3.2285605	3.159017	3.331867	3.332651	3.090707	HIST1H2AB	NM_003513 	chr6:26033320-26033796
8168817	3.22840725	3.232876	3.221895	3.212835	3.246023	DRP2	NM_001939 	chrX:100474985-100519486
8169432	3.228162	3.170013	3.214943	3.102442	3.42525	ZCCHC16	NM_001004308 	chrX:111326253-111700473
8005048	3.2279205	3.183404	3.184023	3.246354	3.297901	MYOCD	NM_001146312 	chr17:12569214-12667020
7937952	3.22768025	3.372088	3.37367	2.893676	3.271287	OR51E1	NM_152430 	chr11:4665156-4676712
8082869	3.22750075	3.190091	3.064769	3.070109	3.585034	PPP2R3A	NM_002718 	chr3:135684567-135866733
7947338	3.22728875	3.24791	3.275938	3.254947	3.13036	PAX6	NM_000280 	chr11:31810458-31839509
7916898	3.2269845	2.995792	4.213462	2.894463	2.804221	DEPDC1	NM_001114120 	chr1:68939835-68962798
8113433	3.2265775	3.212202	3.003149	3.110814	3.580145	EFNA5	NM_001962 	chr5:106712590-107006596
8095535	3.226293	3.214384	3.258773	3.033895	3.39812	ENAM	NM_031889 	chr4:71494461-71512536
7908793	3.22628925	3.373217	3.131549	3.11514	3.285251	ELF3	NM_001114309 	chr1:201977073-201986316
7901272	3.22596375	3.073029	3.284472	3.331285	3.215069	CYP4X1	NM_178033 	chr1:47489240-47516423
8039054	3.2258975	3.123466	3.606675	3.367801	2.805648	ZNF347	NM_001172674 	chr19:53642648-53662280
7923189	3.2255005	3.649543	2.884385	3.224786	3.143288	KIF14	NM_014875 	chr1:200520625-200589862
7912547	3.2254655	3.310902	3.231022	3.156933	3.203005	PRAMEF11	NM_001146344 	chr1:12884805-12891275
7948433	3.22492675	3.135849	3.278671	3.129571	3.355616	GIF	NM_005142 	chr11:59596746-59612980
8148070	3.22489725	3.328322	3.273056	3.072801	3.22541	COL14A1	NM_021110 	chr8:121072019-121384273
8048350	3.224827	3.003066	3.236799	2.940607	3.718836	PLCD4	NM_032726 	chr2:219472578-219501904
8123446	3.22479725	3.143234	3.311424	3.083357	3.361174	SMOC2	NM_022138 	chr6:168841831-169068674
8138466	3.22451075	3.158099	3.042692	3.444803	3.252449	MACC1	NM_182762 	chr7:20180251-20257013
7952382	3.22448725	3.253314	3.135378	3.168883	3.340374	OR6T1	NM_001005187 	chr11:123813574-123814545
8136846	3.22446175	3.315965	3.192997	3.200861	3.188024	TAS2R40	NM_176882 	chr7:142919130-142920172
7960984	3.22397725	3.174181	3.380935	3.119551	3.221242	PZP	NM_002864 	chr12:9301436-9360966
7974363	3.22370625	3.096426	3.623562	3.103809	3.071028	PTGDR	NM_000953 	chr14:52734431-52743442
8106602	3.22366875	2.818233	3.884246	3.299965	2.892231	ZFYVE16	NM_014733 	chr5:79703845-79775169
8128522	3.223587	3.330058	2.967815	3.57932	3.017155	HACE1	NM_020771 	chr6:105175968-105308174
8128087	3.22357825	3.244758	3.240783	3.142812	3.26596	GABRR1	NM_002042 	chr6:89887220-89927152
8075375	3.223226	3.324672	3.230614	3.123439	3.214179	SEC14L3	NM_174975 	chr22:30855218-30868034
8092055	3.22300475	3.510008	3.085339	3.02324	3.273432	SLC7A14	NM_020949 	chr3:170184561-170303858
8171725	3.2230035	3.231133	3.417933	2.950145	3.292803	MAP7D2	NM_001168465 	chrX:20024831-20135035
8170538	3.2222915	3.071941	3.184084	3.277593	3.355548	GABRQ	NM_018558 	chrX:151806637-151825999
8092707	3.2218875	2.956455	3.117533	3.325318	3.488244	LEPREL1	NM_018192 	chr3:189674519-189840054
8002005	3.221806	3.30356	3.266034	3.062075	3.255555	KCTD19	NM_001100915 	chr16:67323331-67360661
7905576	3.221672	3.33157	3.130424	3.25354	3.171154	S100A7A	NM_176823 	chr1:153388945-153396129
8171653	3.2216005	3.213567	3.183269	3.173085	3.316481	MAP3K15	NM_001001671 	chrX:19378174-19533442
7996654	3.2213515	3.295957	3.249629	3.052051	3.287769	TSNAXIP1	NM_018430 	chr16:67840781-67861971
8054200	3.221226	3.191251	3.217277	3.118902	3.357474	LYG2	NM_175735 	chr2:99858709-99871577
8041745	3.2209495	3.237716	3.144917	3.46909	3.032075	C2orf34	NM_024766 	chr2:44589091-44999731
8103011	3.22086475	2.353949	2.929184	4.72725	2.873076	OTUD4	NM_001102653 	chr4:146054802-146095896
8166593	3.22057025	3.268467	3.092101	3.176483	3.34523	IL1RAPL1	NM_014271 	chrX:28605516-29974840
7956631	3.220418	3.179081	3.120657	3.180863	3.401071	FAM119B	NM_206914 	chr12:58166383-58176324
8088848	3.2201805	3.220076	3.171311	3.292995	3.19634	PDZRN3	NM_015009 	chr3:73431652-73674072
7916584	3.220159	3.162513	3.195672	3.247013	3.275438	TACSTD2	NM_002353 	chr1:59040643-59043445
7971246	3.2201115	3.165481	3.250657	3.234338	3.22997	KIAA0564	NM_015058 	chr13:42140961-42535256
7997491	3.219844	3.154393	3.282607	2.96689	3.475486	HSD17B2	NM_002153 	chr16:82068863-82132137
7948982	3.219632	2.975188	3.417115	3.180777	3.305448	HRASLS2	NM_017878 	chr11:63320242-63330855
8131349	3.21944875	3.325077	3.414055	2.940437	3.198226	OCM	NM_001097622 	chr7:5920429-5925978
7936641	3.219441	3.084268	3.549136	3.058765	3.185595	SFXN4	NM_213649 	chr10:120900279-120925204
8054004	3.21941525	3.05591	2.907645	3.433715	3.480391	SEMA4C	NM_017789 	chr2:97525476-97535708
7930804	3.21833475	3.341611	3.129612	3.428199	2.973917	PNLIPRP2	NM_005396 	chr10:118380465-118404654
8021668	3.21789875	3.227491	3.150964	3.23656	3.25658	CDH7	NM_033646 	chr18:63417488-63548175
8167254	3.21759625	3.073485	3.084858	3.434611	3.277431	SSX1	NM_005635 	chrX:48114752-48126879
8173941	3.21719375	3.121511	3.271818	3.159061	3.316385	TSPAN6	NM_003270 	chrX:99883667-99891820
8086880	3.2170875	3.439074	3.071822	3.360774	2.99668	CDC25A	NM_001789 	chr3:48198668-48229889
8037750	3.21693075	3.220685	3.183217	3.134386	3.329435	IGFL4	NM_001002923 	chr19:46543006-46544274
8053158	3.21688825	3.318035	3.234601	3.029781	3.285136	MOGS	NM_006302 	chr2:74688196-74692518
7944351	3.216617	2.961773	3.456683	2.999591	3.448421	FOXR1	NM_181721 	chr11:118842417-118852001
8130582	3.216588	3.688686	3.07812	3.076717	3.022829	SLC22A2	NM_003058 	chr6:160637790-160698670
7959856	3.2163795	3.272372	3.041423	3.054862	3.496861	PIWIL1	NM_004764 	chr12:130822614-130857168
8084657	3.21619675	3.169952	3.130189	3.148551	3.416095	FETUB	NM_014375 	chr3:186358149-186370797
8169904	3.21616	2.888114	3.072295	3.265683	3.638548	SLC25A14	NM_003951 	chrX:129473910-129507602
8057045	3.2161495	3.20891	3.272406	3.151297	3.231985	FKBP7	NM_181342 	chr2:179330021-179343322
7917548	3.21588775	3.036754	3.22578	3.12605	3.474967	GBP7	NM_207398 	chr1:89597434-89641723
8001197	3.21560375	3.028514	3.52368	3.161036	3.149185	NETO2	NM_018092 	chr16:47115442-47177908
8111524	3.21556975	3.044659	3.613288	3.171333	3.032999	UGT3A2	NM_174914 	chr5:36035119-36066984
8056363	3.21552575	3.205326	3.219265	2.972913	3.464599	SLC38A11	NM_173512 	chr2:165754812-165812035
8173041	3.21534725	3.147316	3.254823	3.222054	3.237196	FAM120C	NM_017848 	chrX:54094757-54209714
8168968	3.21520475	3.579245	2.947339	2.950142	3.384093	GPRASP1	NM_014710 	chrX:101906317-101913385
7985873	3.21516	3.046425	3.726188	2.970076	3.117951	C15orf42	NM_152259 	chr15:90118818-90171250
8000411	3.214885	3.874051	2.983459	3.207418	2.794612	JMJD5	NM_001145348 	chr16:27225873-27226307
7977767	3.2147855	3.221247	3.251929	3.241592	3.144374	OR10G3	NM_001005465 	chr14:22037934-22038875
7945991	3.21474525	3.389229	3.053683	3.224368	3.191701	OR51E2	NM_030774 	chr11:4701401-4719072
8136973	3.2145755	3.268441	3.157151	3.179896	3.252814	OR2A2	NM_001005480 	chr7:143806676-143807632
8089679	3.214361	3.363238	3.297986	3.001795	3.194425	DRD3	NM_000796 	chr3:113847557-113897908
8120654	3.21391325	3.160425	3.295667	3.218635	3.180926	KCNQ5	NM_001160133 	chr6:73331809-73908574
8030860	3.2137115	2.919938	3.139293	3.55227	3.243345	FPR2	NM_001462 	chr19:52264183-52273779
7991019	3.213498	3.322078	3.209168	3.11646	3.206286	FSD2	NM_001007122 	chr15:83424119-83474821
7956648	3.21335225	3.904627	3.10694	2.895914	2.945928	XRCC6BP1	NM_033276 	chr12:58335347-58351052
8106336	3.213201	3.159077	3.429651	3.024559	3.239517	SV2C	NM_014979 	chr5:75379304-75621416
8108683	3.213199	3.243274	3.335821	3.117836	3.155865	PCDHB2	NM_018936 	chr5:140474219-140476964
7986530	3.213089	3.228279	3.08378	3.23454	3.305757	OR4F6	NM_001005326 	chr15:102345923-102346861
8022711	3.213008	3.191087	3.040347	3.421819	3.198779	DSC2	NM_024422 	chr18:28646006-28682377
7937948	3.21281725	3.142206	3.248466	3.232044	3.228553	OR52I1	NM_001005169 	chr11:4615212-4616243
8166587	3.21280875	3.151402	3.226037	3.041812	3.431984	MAGEB10	NM_182506 	chrX:27826107-27841131
8129418	3.212635	3.423055	3.112262	3.23792	3.077303	PTPRK	NM_001135648 	chr6:128289924-128841760
8047910	3.21237325	3.215385	3.344839	3.079593	3.209676	PTH2R	NM_005048 	chr2:209271556-209359231
8107887	3.21204375	3.274201	3.165443	3.194202	3.214329	CSF2	NM_000758 	chr5:131409483-131411863
8169210	3.211793	3.317362	3.172646	3.051605	3.305559	CLDN2	NM_020384 	chrX:106143394-106174091
7930524	3.21178825	3.084386	3.421812	3.18782	3.153135	VTI1A	NM_145206 	chr10:114206756-114578503
8059770	3.21172325	3.225742	3.309847	3.103218	3.208086	TIGD1	NM_145702 	chr2:233412680-233415335
8120194	3.21153275	3.26401	3.23454	3.043948	3.303633	TFAP2B	NM_003221 	chr6:50786436-50811675
8101881	3.211475	2.756887	3.463756	3.218709	3.406548	ADH1B	NM_000668 	chr4:100226121-100242558
